Population,Working_Population,School_Attendance,Alcohol,Income_Deprived,Employment_Deprived,Illness,Mortality,Drugs,Depress,lowBW,HospEmer,NoQuals,Crime,No_heating,Glasgow
962,666,88,57,3,4,50,88,0,14,4,104,51,42,1,0
595,382,74,169,19,19,165,131,154,25,5,150,142,169,1,0
647,362,77,99,15,9,95,92,0,18,11,116,103,93,1,0
1042,599,81,146,18,15,130,108,269,19,3,131,105,212,1,0
534,317,84,83,7,8,75,85,65,12,0,102,62,319,1,0
496,299,95,62,12,12,95,92,68,19,7,98,48,546,1,0
758,388,91,49,4,4,70,104,0,17,5,97,43,119,1,0
519,339,88,143,8,4,75,113,0,16,7,99,58,657,0,0
832,471,88,41,3,4,55,72,0,15,0,77,50,145,1,0
853,501,86,17,5,5,70,88,0,19,4,97,51,106,0,0
924,511,77,60,7,6,80,79,0,19,4,88,61,87,2,0
741,475,89,23,5,5,50,75,0,17,10,72,54,95,1,0
750,409,94,6,3,3,60,49,48,14,0,80,34,NA,0,0
584,334,86,58,9,8,85,103,0,21,0,109,85,172,0,0
800,511,76,120,12,12,115,118,36,23,3,121,147,163,0,0
727,445,83,133,10,9,100,132,0,20,0,97,96,193,1,0
854,470,87,96,5,6,55,83,179,18,0,100,51,35,1,0
954,605,82,93,9,6,75,79,63,17,6,105,80,179,1,0
898,561,87,131,9,8,100,84,39,18,0,122,97,223,1,0
540,328,85,68,6,5,75,83,0,22,0,93,98,NA,1,0
651,354,81,206,14,11,120,115,53,26,0,148,106,246,0,0
797,506,78,24,8,8,100,146,38,18,0,124,131,63,0,0
708,467,76,106,15,13,130,98,44,21,7,120,145,85,2,0
746,453,84,76,12,10,120,82,0,20,4,114,175,202,0,0
1170,688,78,133,16,15,110,169,103,21,6,141,133,171,1,0
709,407,82,86,14,10,90,68,0,21,5,102,112,297,2,0
711,436,71,144,20,17,145,144,0,24,6,164,168,240,1,0
1131,718,76,32,12,8,85,105,53,16,2,109,114,275,1,0
972,589,87,57,12,15,120,121,0,20,6,136,101,134,1,0
732,478,90,45,8,5,65,112,0,12,7,93,61,96,1,0
900,473,87,45,10,11,95,162,39,21,12,104,74,123,1,0
452,302,72,139,19,13,125,137,196,20,0,189,122,266,0,0
822,511,80,66,11,10,90,113,38,16,11,136,102,207,0,0
726,402,84,30,10,8,85,90,0,19,8,123,61,110,1,0
847,482,82,31,6,5,65,62,0,16,0,98,65,95,1,0
539,330,69,139,20,17,155,102,53,22,8,174,122,409,1,0
824,506,77,150,14,10,100,105,120,18,3,144,82,110,0,0
778,479,90,17,4,3,50,54,0,13,8,92,44,NA,0,0
847,520,83,35,2,3,45,69,42,14,6,79,35,154,0,0
936,635,85,75,4,3,35,79,55,13,4,96,36,54,2,0
444,264,92,52,2,3,25,75,0,13,0,84,40,NA,0,0
536,359,87,0,2,1,40,54,0,14,0,82,54,56,1,0
500,311,90,49,3,3,55,49,0,13,10,81,35,NA,0,0
633,367,87,7,3,3,40,59,0,12,8,82,36,95,1,0
560,373,84,123,15,16,135,104,281,21,10,130,96,125,1,0
753,434,77,261,24,26,185,106,303,25,6,179,100,306,0,0
574,285,80,74,12,7,90,93,66,18,14,123,99,NA,1,0
776,455,87,108,11,11,110,110,46,15,5,130,80,90,1,0
742,480,69,271,23,20,145,82,178,22,8,161,88,473,1,0
609,313,91,14,2,2,30,54,0,8,0,73,29,NA,1,0
841,455,81,22,3,3,45,67,0,14,5,91,41,131,0,0
755,370,95,93,6,6,65,99,53,15,0,112,41,159,1,0
702,440,86,331,13,14,100,65,290,22,3,132,59,628,3,0
1040,668,76,226,15,14,105,122,140,21,0,139,90,212,1,0
613,311,95,51,4,6,60,56,69,14,0,83,33,NA,1,0
814,435,96,132,2,3,50,109,0,16,0,109,34,283,1,0
434,295,85,9,12,10,75,92,0,17,7,78,99,300,1,0
719,488,81,58,13,11,100,104,0,17,6,72,112,362,5,0
488,325,76,25,7,8,70,131,0,20,0,92,106,246,2,0
858,537,86,0,5,5,60,86,37,16,8,67,75,70,2,0
897,529,88,66,5,6,75,64,79,16,8,75,61,100,1,0
659,405,95,0,3,5,45,64,0,15,4,64,65,106,3,0
783,444,94,6,4,5,55,59,0,16,0,79,51,256,1,0
843,512,87,82,6,5,55,75,0,14,10,68,90,119,1,0
960,493,87,46,11,7,85,106,0,21,0,80,77,52,2,0
689,446,83,48,9,8,80,81,0,14,4,77,71,189,2,0
738,510,92,6,6,6,60,55,0,17,4,67,61,136,3,0
692,445,71,28,20,16,125,103,0,21,6,90,146,448,1,0
910,579,82,64,8,8,80,113,30,16,4,107,53,99,2,0
684,445,76,403,14,12,115,142,0,18,0,129,114,453,1,0
694,427,78,117,8,7,85,80,0,19,0,115,85,115,2,0
835,545,73,140,21,16,130,115,68,22,6,133,157,300,3,0
935,666,79,13,10,17,160,57,0,13,8,94,123,203,0,0
848,564,86,26,5,5,80,96,0,15,0,80,73,307,0,0
630,416,89,14,4,3,60,80,0,14,0,111,81,64,1,0
666,421,68,64,14,12,125,112,143,19,0,115,141,165,1,0
800,512,68,137,21,19,155,106,139,21,6,117,148,413,1,0
734,368,77,61,22,23,155,105,181,21,3,120,183,327,0,0
592,368,91,31,4,6,85,68,0,13,0,79,64,152,0,0
833,565,92,17,5,6,85,83,0,14,5,102,58,108,0,0
437,267,83,76,10,10,90,140,0,19,5,106,99,69,2,0
642,420,73,91,11,13,120,120,99,20,0,126,130,156,0,0
797,513,78,109,20,14,125,83,36,18,6,123,178,226,0,0
509,330,80,31,8,5,55,95,0,13,10,132,77,98,0,0
669,415,88,83,3,5,60,68,0,15,4,73,32,314,1,0
632,399,87,75,12,10,90,85,0,19,6,95,70,412,2,0
677,462,88,70,4,5,50,73,0,18,4,61,54,74,1,0
890,611,90,73,3,4,55,88,0,18,0,79,46,112,0,0
582,366,84,204,23,18,165,160,372,26,11,126,108,567,0,0
615,397,75,133,18,20,155,137,316,31,3,116,147,423,1,0
630,398,76,52,16,12,125,89,98,28,0,113,111,365,1,0
508,279,77,39,15,12,100,96,0,24,0,97,112,177,0,0
842,574,95,6,1,2,15,52,0,11,7,55,21,48,0,0
702,465,80,32,10,9,90,83,42,19,3,110,85,200,1,0
770,516,77,54,16,12,115,103,0,25,3,101,135,117,0,0
829,517,70,149,21,18,175,85,251,25,0,106,162,447,1,0
954,607,70,76,26,20,190,117,124,24,4,155,144,420,1,0
818,529,87,55,10,9,90,80,38,21,3,90,92,208,0,0
737,458,68,87,20,13,125,127,0,21,13,137,133,109,0,0
672,466,75,14,11,12,140,90,44,22,0,112,100,238,1,0
981,611,85,23,12,12,120,123,0,23,4,105,71,326,1,0
674,396,92,33,8,7,75,48,0,15,0,76,63,89,0,0
976,588,88,39,6,8,85,115,102,21,0,89,81,144,1,0
417,274,89,11,4,5,50,92,75,11,8,61,48,72,0,0
505,353,78,18,11,10,85,78,0,21,0,87,88,218,0,0
566,325,70,74,22,24,150,84,482,24,0,99,125,919,1,0
745,437,84,40,3,4,55,72,0,16,0,62,43,134,1,0
584,325,88,31,7,12,75,65,60,20,18,68,66,69,0,0
743,457,76,32,13,11,90,91,0,18,5,81,93,202,0,0
633,385,69,79,15,11,125,89,137,23,0,79,134,490,1,0
676,407,74,65,12,12,105,89,0,19,9,98,123,577,0,0
514,339,84,125,18,18,155,129,109,24,0,100,142,292,0,0
468,284,84,10,5,7,80,72,0,19,0,67,62,NA,0,0
518,354,82,50,18,15,120,144,0,17,4,84,94,579,0,0
1099,629,90,10,3,4,20,216,0,17,4,81,45,137,0,0
505,328,90,56,10,6,115,75,126,17,0,67,48,456,0,0
823,474,93,82,17,17,120,96,197,25,9,89,100,924,1,0
863,570,75,85,23,23,140,97,31,22,7,101,129,974,0,0
735,465,89,0,6,6,80,62,0,16,0,73,85,109,2,0
710,437,89,25,10,10,105,64,102,16,0,74,83,310,2,0
661,398,77,72,11,13,95,65,0,21,0,95,140,227,0,0
1156,719,84,37,9,8,105,58,53,14,5,82,69,182,1,0
623,403,90,14,8,6,75,101,96,16,12,87,87,80,2,0
744,457,77,34,22,18,165,110,0,28,5,96,199,121,1,0
847,502,81,38,12,14,115,88,0,24,0,77,139,165,2,0
825,515,76,64,21,16,145,69,0,31,3,103,172,218,1,0
871,532,59,131,29,27,190,105,33,32,7,149,175,528,1,0
1178,594,80,51,12,17,70,77,99,23,19,81,145,272,0,0
783,492,74,70,28,27,180,147,286,23,12,96,193,652,1,0
488,312,81,10,14,12,115,93,0,20,4,82,156,205,1,0
682,401,79,39,19,18,150,79,43,22,11,90,169,161,0,0
836,483,79,45,14,11,95,118,0,19,8,73,112,347,1,0
984,607,89,33,6,6,70,58,0,18,8,65,83,234,0,0
897,593,81,20,4,2,30,95,0,10,7,96,61,33,1,0
529,324,69,88,31,20,165,149,351,22,3,153,167,340,1,0
620,404,83,119,15,16,115,88,0,22,0,118,151,194,2,0
604,385,82,52,11,8,115,87,51,19,0,125,83,83,4,0
650,371,69,88,24,20,160,91,47,21,8,154,207,585,1,0
1026,670,87,13,5,6,75,81,31,16,4,94,67,117,0,0
905,605,76,50,21,16,140,121,0,19,6,108,170,144,3,0
768,468,78,31,10,7,95,58,0,16,0,84,89,274,2,0
1161,675,77,92,17,13,130,173,84,25,10,118,151,86,0,0
818,479,72,127,20,15,155,110,118,24,5,116,135,232,3,0
540,330,75,83,21,16,165,111,0,23,3,104,159,93,1,0
943,585,87,43,6,7,90,64,70,18,3,94,86,53,2,0
1071,716,93,43,4,4,45,52,0,11,0,80,64,47,0,0
718,444,68,117,19,15,165,136,41,18,3,157,128,543,0,0
725,504,82,36,7,7,70,110,0,15,0,89,74,552,0,0
741,438,74,151,16,14,140,90,423,22,12,116,140,149,0,0
674,389,82,20,7,10,95,70,96,20,6,75,98,178,1,0
977,610,80,82,13,14,125,109,60,19,4,117,116,184,1,0
728,436,67,144,30,23,170,135,205,26,2,139,205,893,4,0
647,389,65,179,29,24,200,121,358,31,8,149,183,247,8,0
568,364,71,127,31,25,180,165,296,24,17,127,169,528,1,0
754,468,74,56,25,16,155,98,160,24,4,136,180,504,1,0
671,392,90,19,3,6,65,62,0,17,0,64,72,89,1,0
683,403,87,32,5,5,70,70,0,18,0,97,62,146,0,0
847,517,68,112,18,14,140,123,37,23,4,132,202,260,1,0
726,460,62,255,41,30,260,170,78,27,16,123,211,469,1,0
592,360,61,64,24,17,140,141,115,28,3,173,209,287,1,0
557,336,61,171,39,32,235,102,829,29,8,152,219,736,0,0
780,530,58,191,24,21,160,162,302,30,8,166,188,513,1,0
827,543,78,62,13,11,115,114,167,20,10,115,135,60,0,0
604,356,81,541,19,20,155,93,221,24,4,153,184,182,1,0
687,467,88,20,5,5,70,174,40,16,0,82,74,73,0,0
757,456,88,93,14,13,135,114,0,20,13,104,95,132,2,0
568,370,94,17,2,5,75,111,0,14,15,111,77,141,1,0
703,447,76,135,9,10,100,86,45,18,10,100,100,242,2,0
754,408,87,70,10,10,100,154,98,25,11,95,84,159,2,0
721,477,69,129,20,16,120,107,118,23,3,114,132,236,1,0
528,331,86,78,9,12,110,165,51,24,5,126,93,227,1,0
742,479,81,128,13,15,145,108,167,23,0,116,146,189,0,0
1008,631,92,24,4,6,60,91,0,16,5,95,44,159,0,0
534,255,95,17,2,4,35,52,0,18,0,47,30,NA,1,0
822,527,88,148,12,11,95,103,69,23,7,106,66,402,1,0
505,305,90,0,5,6,55,55,76,16,8,79,44,159,1,0
508,310,89,0,4,5,50,74,0,15,0,93,57,NA,0,0
748,442,89,19,4,5,55,65,0,15,11,81,27,40,1,0
755,446,83,57,10,7,95,129,0,21,11,108,96,119,0,0
880,572,90,21,2,4,45,64,39,14,0,91,31,91,0,0
473,259,91,74,10,8,105,115,0,18,0,96,86,127,0,0
817,492,87,16,12,8,210,303,0,18,7,91,101,61,2,0
852,615,81,39,4,3,45,76,0,10,0,84,102,117,2,0
520,323,91,9,5,5,45,88,0,15,0,81,72,115,2,0
740,450,87,34,5,6,75,80,0,20,9,87,61,54,0,0
1041,665,84,13,10,10,105,94,32,17,7,93,78,144,1,0
828,518,86,39,7,8,85,91,0,18,6,79,71,157,1,0
506,310,95,16,5,4,45,41,0,15,8,65,71,237,0,0
887,599,88,36,7,7,90,102,0,13,5,100,78,237,0,0
598,435,89,39,7,7,95,94,0,13,14,88,94,184,1,0
765,490,76,175,22,19,170,127,244,23,5,115,199,445,0,0
733,532,92,26,3,3,25,93,0,13,0,72,57,96,0,0
663,454,66,95,18,16,155,69,0,25,9,159,199,181,1,0
852,542,90,10,2,2,50,37,36,13,7,64,46,NA,0,0
724,456,71,273,20,20,145,127,211,21,0,144,172,345,1,0
527,288,70,129,19,17,150,109,68,23,13,130,114,171,0,0
710,449,69,113,23,17,170,123,213,22,6,117,143,183,1,0
873,540,67,247,31,27,175,189,168,28,4,145,161,814,1,0
850,485,91,6,4,3,50,64,0,13,0,74,37,47,0,0
739,431,91,32,5,5,70,62,0,12,5,79,57,68,2,0
589,307,95,59,1,4,40,58,0,15,0,70,45,NA,1,0
703,452,86,202,22,19,135,99,145,23,8,122,104,697,1,0
820,434,94,5,4,4,65,106,0,18,0,72,49,85,0,0
960,551,82,102,19,16,115,86,62,21,4,114,104,1313,2,0
1015,632,89,42,10,5,95,120,0,16,8,106,76,414,1,0
836,615,82,96,14,13,120,84,56,16,3,90,94,359,2,0
491,394,82,79,11,10,95,97,118,14,4,79,84,1447,7,0
642,377,79,77,11,9,130,103,49,19,5,100,116,62,0,0
730,469,80,285,23,29,200,147,74,28,9,147,195,822,1,0
671,408,73,201,29,29,200,90,294,25,3,125,171,910,0,0
799,512,76,128,14,14,125,120,33,19,10,98,114,351,2,0
894,620,87,168,15,14,120,104,25,18,0,101,72,515,1,0
610,349,82,82,9,10,110,80,0,21,0,107,152,164,1,0
711,437,65,168,29,27,210,158,176,25,10,151,197,647,2,0
795,500,62,193,38,29,240,197,456,24,7,153,235,680,0,0
829,534,86,59,10,12,120,96,0,16,3,79,114,253,1,0
541,335,69,250,25,21,160,109,47,21,8,131,178,351,3,0
771,477,76,93,17,14,140,120,71,22,11,123,161,195,1,0
668,384,77,220,16,16,140,115,127,19,0,115,158,210,5,0
1132,767,95,10,5,4,70,41,0,10,0,69,60,97,0,0
624,415,92,18,4,3,65,35,36,10,0,75,38,96,0,0
457,275,82,123,6,8,65,99,64,20,5,101,142,438,1,0
912,578,85,180,13,12,135,125,0,20,9,138,109,176,0,0
816,538,88,24,8,6,80,107,30,15,7,101,91,123,0,0
603,379,69,73,21,16,165,118,49,22,0,143,163,83,0,0
932,647,94,6,4,2,40,95,0,8,4,74,46,32,0,0
977,654,90,12,4,3,50,66,24,8,2,93,73,61,0,0
547,412,89,16,4,4,45,86,0,13,0,67,63,55,1,0
667,423,94,39,3,3,40,56,0,13,12,58,57,135,1,0
562,357,95,16,3,4,60,58,0,15,0,67,39,NA,0,0
637,462,94,20,3,4,40,65,0,14,9,63,63,47,0,0
939,577,92,11,4,3,60,66,0,15,6,83,74,117,0,0
731,492,92,69,8,7,70,101,35,16,4,105,85,151,0,0
869,559,74,107,16,13,100,64,68,17,13,103,100,334,1,0
826,522,66,205,37,29,205,201,339,24,7,176,218,666,1,0
861,588,68,186,27,24,195,172,246,25,5,141,187,360,1,0
731,495,75,128,24,19,155,129,100,24,2,146,196,561,0,0
808,476,86,221,19,21,150,112,71,25,7,132,162,322,3,0
845,557,73,153,19,16,135,99,33,21,3,119,147,474,1,0
497,309,70,104,25,18,155,195,116,25,0,134,190,383,1,0
564,356,78,108,21,18,155,97,160,22,7,137,133,408,1,0
524,331,74,255,31,33,225,187,109,31,8,172,179,573,0,0
468,242,84,121,20,19,155,131,0,28,0,163,136,235,0,0
460,288,75,119,18,17,165,142,331,26,5,110,189,457,2,0
592,383,84,65,18,14,135,96,0,23,0,154,133,524,0,0
738,486,84,223,25,21,190,141,119,26,12,141,172,352,2,0
1002,613,69,124,27,25,190,212,60,25,4,162,155,749,1,0
726,495,86,173,18,17,140,138,75,23,3,140,133,565,2,0
680,415,78,91,15,10,120,123,0,21,0,97,117,221,1,0
382,249,74,166,17,16,170,66,0,23,0,123,188,79,1,0
725,478,76,39,20,21,195,124,0,25,13,116,134,179,1,0
694,450,83,40,15,12,120,130,91,21,3,114,121,346,2,0
899,587,75,87,24,18,195,130,32,20,2,112,140,100,0,0
537,325,96,15,5,4,75,40,0,17,0,77,78,NA,1,0
651,407,89,12,4,6,75,63,0,18,8,77,90,NA,0,0
453,316,93,88,4,3,40,191,0,17,10,94,64,NA,0,0
891,533,92,62,14,13,135,87,0,20,4,107,114,348,0,0
699,456,88,136,16,16,175,74,0,20,4,115,123,501,2,0
680,412,72,208,25,20,165,111,95,22,13,131,203,250,1,0
825,536,78,83,19,16,150,124,144,25,10,133,134,255,0,0
901,671,85,64,14,14,120,165,84,19,13,122,161,811,2,0
393,269,75,217,12,16,135,161,0,20,0,161,113,153,0,0
742,493,81,148,22,20,170,126,111,23,9,122,187,256,0,0
993,696,88,16,5,8,85,68,23,14,0,121,102,212,0,0
731,483,80,124,23,18,165,125,35,22,6,150,131,438,0,0
450,324,74,429,31,21,210,168,217,20,18,165,193,267,0,0
723,441,63,306,31,22,170,121,40,23,7,170,186,512,1,0
656,434,85,69,15,14,115,107,44,19,11,98,89,732,1,0
621,402,65,121,33,26,205,147,44,25,11,148,213,596,1,0
690,464,79,108,31,24,195,129,287,26,5,140,211,435,1,0
732,503,73,86,20,20,155,125,134,24,0,131,165,875,2,0
702,424,69,350,32,33,185,165,304,26,8,157,216,1311,0,0
656,480,70,444,41,37,280,163,340,31,7,188,208,1159,1,0
574,410,81,136,9,10,100,97,112,14,6,91,114,209,1,0
598,415,69,121,24,21,185,183,43,26,7,152,217,351,2,0
709,449,86,153,16,14,120,135,0,20,8,112,117,282,2,0
779,510,95,14,8,5,90,99,63,15,3,101,52,103,1,0
701,366,89,254,5,5,65,72,0,15,0,89,54,86,1,0
940,555,85,146,14,15,130,195,32,31,6,130,107,287,1,0
759,551,71,203,25,23,205,120,159,19,11,148,182,1213,2,0
587,384,79,79,12,13,95,76,0,15,0,102,64,119,1,0
999,626,66,87,27,23,190,133,176,27,3,137,197,411,1,0
796,534,80,72,27,17,170,104,143,20,2,114,149,603,1,0
719,485,68,106,19,14,130,155,34,22,2,137,192,348,1,0
744,453,92,53,5,4,75,70,87,15,5,96,66,215,1,0
772,451,96,60,4,3,55,93,0,15,0,89,43,143,1,0
910,576,96,120,4,4,55,95,0,13,0,80,56,154,0,0
403,188,89,11,5,4,80,46,0,17,9,70,66,348,1,0
581,367,87,46,1,2,35,22,58,12,11,68,45,207,1,0
631,432,92,28,3,5,50,58,0,15,0,82,45,NA,0,0
761,485,83,58,19,14,150,141,184,24,6,129,115,131,2,0
898,560,78,41,15,14,140,75,103,20,0,129,143,189,1,0
759,488,86,157,10,11,105,137,153,16,4,122,98,119,2,0
636,408,96,68,1,2,35,63,0,11,0,72,38,157,0,0
1191,739,93,30,6,6,90,96,0,14,0,102,70,227,0,0
653,458,88,78,7,7,75,90,0,14,3,95,76,306,3,0
900,545,86,193,20,21,155,156,161,28,12,135,127,278,1,0
827,530,85,79,9,7,95,111,0,17,5,106,90,302,0,0
649,451,92,71,7,8,70,45,0,17,0,87,92,170,0,0
835,467,93,16,2,4,45,48,0,13,3,76,47,156,0,0
873,625,89,22,4,6,80,81,0,13,2,81,72,57,0,0
876,592,91,26,3,4,60,66,26,13,1,91,79,148,0,0
588,374,85,46,14,9,95,95,41,17,13,84,94,323,0,0
603,406,92,37,3,2,30,79,0,9,4,73,29,66,0,0
832,596,88,59,6,6,75,71,0,14,4,96,71,421,1,0
770,476,77,269,33,30,250,136,252,26,0,162,189,1027,2,0
1616,1124,88,19,6,4,75,60,31,10,3,93,89,167,0,0
854,587,84,13,4,3,40,59,26,9,9,68,102,NA,0,0
505,325,71,347,37,31,280,87,110,21,3,139,199,1308,1,0
908,657,90,23,5,5,60,43,0,13,3,81,103,309,0,0
659,413,85,48,16,12,155,128,41,15,6,115,101,501,1,0
458,300,73,250,15,21,110,137,118,26,10,124,167,1442,1,0
590,395,69,181,37,33,330,192,129,29,0,134,235,356,1,0
732,473,85,69,5,4,35,101,28,10,6,95,90,219,1,0
894,647,91,0,1,3,15,61,0,10,4,77,72,145,0,0
811,490,60,157,34,27,230,95,75,27,4,155,228,210,1,0
691,418,79,70,18,17,170,141,47,25,9,106,154,188,1,0
599,352,75,93,22,20,175,128,110,26,17,115,156,301,1,0
502,323,80,128,23,21,190,123,62,23,5,136,123,618,1,0
741,460,72,142,29,21,195,146,170,23,5,160,205,257,1,0
640,389,75,261,20,23,180,141,149,28,0,112,166,641,1,0
844,553,84,330,18,19,180,176,36,28,0,125,119,427,1,0
733,500,90,22,5,4,30,222,0,13,0,71,64,109,0,0
792,564,60,317,34,32,240,116,252,24,4,148,186,910,1,0
913,624,65,372,33,31,210,214,186,22,8,191,220,778,0,0
638,427,91,28,6,8,85,89,0,17,3,71,83,110,1,0
932,626,94,39,5,3,35,28,0,12,2,67,56,64,1,0
571,390,89,7,3,7,80,49,0,17,0,77,72,53,2,0
440,302,95,10,5,5,55,81,0,19,0,60,114,318,1,0
938,582,94,30,2,2,45,71,0,14,8,67,47,384,1,0
668,457,97,6,1,2,30,59,0,11,5,72,43,240,0,0
740,467,91,32,8,9,105,101,46,17,4,98,67,311,2,0
932,575,80,220,34,25,220,134,130,26,12,137,153,988,2,0
580,358,90,203,11,9,105,89,0,21,6,122,105,362,2,0
751,467,88,118,8,7,95,54,0,15,0,80,71,173,0,0
684,472,80,53,17,14,175,113,32,22,7,115,120,307,0,0
759,445,78,208,18,17,165,106,0,22,4,102,158,382,3,0
806,500,87,69,10,15,135,67,46,23,12,95,119,211,1,0
691,436,91,52,3,4,45,131,44,12,13,68,44,203,0,0
765,473,87,298,6,8,95,80,51,17,0,87,88,65,1,0
779,539,93,48,4,4,65,77,0,15,0,77,52,141,1,0
604,461,85,90,7,6,80,84,150,15,9,98,69,348,2,0
701,443,80,77,23,20,190,101,110,23,8,130,128,599,1,0
837,441,82,133,23,25,145,124,89,26,3,107,148,406,3,0
727,516,68,220,24,23,215,130,176,27,3,132,157,551,2,0
1089,795,79,87,16,14,140,115,191,17,6,120,159,459,4,0
1041,481,92,74,13,9,105,217,0,25,0,94,104,356,0,0
640,423,86,92,9,7,75,81,45,15,8,82,84,78,3,0
564,372,68,403,34,33,230,127,173,26,9,155,166,1721,5,0
637,470,72,652,34,30,230,205,263,25,6,148,177,1665,6,0
747,539,78,392,31,28,230,138,471,23,5,136,158,1272,7,0
755,443,87,111,15,12,135,105,91,22,9,100,137,345,1,0
775,530,78,203,17,13,125,93,75,19,8,100,136,181,2,0
692,406,59,409,28,22,190,161,239,28,0,129,199,521,3,0
583,392,69,221,23,21,185,128,184,25,5,136,197,892,4,0
558,374,53,450,41,31,265,197,551,23,14,170,241,897,1,0
884,564,88,149,11,11,115,76,224,17,8,91,105,464,1,0
776,480,84,30,12,10,95,104,0,18,6,94,86,361,1,0
708,490,83,105,15,9,90,65,0,18,0,103,95,325,2,0
772,538,73,89,12,9,100,126,70,19,8,94,117,285,1,0
749,471,71,351,22,24,170,116,42,22,11,118,150,294,2,0
570,375,73,96,24,17,165,120,140,23,4,113,147,316,0,0
756,442,74,185,24,21,190,126,88,24,14,116,168,529,1,0
682,413,79,111,20,16,160,86,191,26,0,116,181,176,0,0
1077,733,91,28,4,5,70,63,0,13,6,58,52,121,1,0
682,434,92,49,5,5,65,51,0,13,0,79,59,293,2,0
865,537,96,31,4,4,50,76,0,13,6,65,47,197,2,0
833,447,91,71,7,7,80,102,45,18,9,97,57,132,1,0
595,366,69,340,37,24,220,106,343,21,6,153,165,589,5,0
622,397,74,460,32,36,245,142,179,27,3,158,193,563,5,0
501,274,88,331,14,19,135,97,72,25,5,115,112,280,3,0
467,317,64,550,27,28,210,137,350,21,7,134,193,471,4,0
752,471,91,30,4,5,65,66,0,13,13,66,58,160,1,0
705,408,93,83,4,5,65,62,50,16,0,68,52,99,1,0
827,473,94,45,3,4,60,87,0,15,0,82,36,109,0,0
1026,666,88,44,6,6,90,85,25,12,6,92,89,137,0,0
792,534,80,423,27,22,200,145,138,21,5,158,158,366,3,0
549,346,84,37,16,14,155,135,107,21,5,143,152,875,2,0
1089,730,63,287,25,23,185,133,269,24,6,131,172,983,2,0
798,476,65,381,32,25,190,100,371,24,12,119,181,790,5,0
1391,932,90,48,6,5,70,98,19,12,3,116,75,79,0,0
510,379,95,27,3,3,55,81,0,12,0,84,62,157,2,0
823,501,90,85,18,22,165,83,0,25,0,115,114,109,9,0
599,387,90,0,6,4,70,77,0,16,0,100,71,67,0,0
557,402,91,27,3,2,45,17,0,10,0,56,43,54,1,0
545,367,83,166,21,23,145,90,119,27,0,127,145,294,1,0
791,408,92,52,11,8,80,167,0,28,5,120,66,405,2,0
706,449,82,90,12,12,95,52,76,16,0,88,76,198,1,0
706,474,88,75,12,14,125,83,211,21,0,129,76,156,1,0
792,558,84,65,14,12,110,128,0,20,9,119,99,253,3,0
774,486,84,54,16,11,100,86,0,17,3,113,96,259,1,0
602,431,73,60,18,15,190,115,42,22,4,112,104,266,1,0
894,608,91,59,10,9,80,68,0,19,0,95,61,56,3,0
824,508,84,80,15,13,125,76,0,21,10,99,80,304,2,0
699,428,79,170,15,13,115,104,139,20,4,120,113,200,0,0
591,359,93,65,16,12,135,104,49,21,0,120,92,186,1,0
895,566,88,256,20,20,140,114,65,25,9,129,119,179,2,0
715,455,82,13,14,10,105,105,0,20,0,92,72,308,0,0
692,426,87,163,13,13,105,130,94,23,0,127,97,159,1,0
836,517,87,45,14,9,110,95,0,20,5,113,72,84,1,0
865,577,83,66,12,11,100,114,187,19,8,124,87,278,0,0
1018,657,88,81,10,7,85,98,0,18,7,111,71,236,0,0
681,399,89,47,8,10,105,93,0,21,5,116,71,294,1,0
706,462,92,13,2,4,65,76,0,16,0,81,37,354,0,0
485,320,92,68,9,10,90,95,54,19,13,103,75,330,1,0
444,263,92,96,12,11,90,69,68,21,10,91,72,338,4,0
560,297,96,15,2,4,60,51,0,15,13,84,31,54,1,0
707,449,93,78,17,14,125,72,0,23,5,86,101,99,2,0
1273,841,92,38,7,7,80,87,0,16,6,73,66,181,1,0
700,463,87,55,9,10,95,80,0,17,0,97,74,186,1,0
514,336,91,77,13,11,100,83,0,18,8,93,95,234,2,0
488,317,95,37,4,3,45,67,0,13,0,64,35,123,2,0
697,464,91,221,8,8,75,70,39,19,4,126,57,115,3,0
742,482,89,95,9,7,80,88,36,16,5,113,66,121,4,0
852,533,96,6,4,4,55,53,0,15,0,89,68,1656,2,0
735,407,94,33,9,9,95,75,0,19,19,86,63,204,2,0
874,495,83,553,17,18,140,117,214,23,0,165,78,1053,2,0
918,593,87,52,12,12,115,102,0,19,0,97,97,98,1,0
500,319,85,76,7,6,60,79,0,17,13,94,69,160,0,0
781,506,81,85,9,10,100,119,79,19,4,107,109,192,0,0
709,405,79,82,17,16,150,92,48,21,0,114,101,635,1,0
861,554,93,63,11,10,100,87,68,20,3,106,80,93,1,0
811,522,90,49,13,9,105,87,80,20,0,108,96,185,1,0
682,466,85,102,11,10,90,84,85,17,10,96,88,176,0,0
688,420,95,32,4,3,85,73,0,16,8,83,47,73,0,0
621,434,94,8,2,4,55,38,0,12,8,69,50,NA,0,0
675,479,94,45,2,3,35,74,0,13,4,75,50,NA,0,0
762,546,98,12,3,4,110,43,0,13,0,80,35,131,0,0
796,519,81,155,16,13,140,124,74,20,3,122,110,138,1,0
767,488,92,124,5,5,65,65,37,14,4,90,64,143,1,0
506,312,95,28,3,2,55,35,0,14,0,86,36,NA,0,0
733,489,95,38,3,3,50,164,0,12,6,84,30,273,2,0
